File,nCommit,AddedLOC,nCoupledClass,LOC,CommentToCodeRatio
src/demo/org/apache/lucene/demo/html/HTMLParserTokenManager.java,0.0,0,3,29,0.0
src/demo/org/apache/lucene/demo/html/ParseException.java,0.0,0,1,27,0.63
src/demo/org/apache/lucene/demo/html/ParserThread.java,0.0,0,3,11,0.64
src/demo/org/apache/lucene/demo/html/SimpleCharStream.java,0.0,0,0,10,0.05
src/demo/org/apache/lucene/demo/html/Tags.java,0.0,0,0,0,0.51
src/demo/org/apache/lucene/demo/html/Test.java,0.0,0,2,13,0.52
src/demo/org/apache/lucene/demo/html/Token.java,0.0,0,0,13,2.74
src/demo/org/apache/lucene/demo/html/TokenMgrError.java,0.0,0,0,14,0.67
src/demo/org/apache/lucene/demo/HTMLDocument.java,0.0,0,7,13,1.15
src/demo/org/apache/lucene/demo/IndexFiles.java,1.0,3,6,20,0.34
src/demo/org/apache/lucene/demo/IndexHTML.java,1.0,17,10,29,0.43
src/demo/org/apache/lucene/demo/SearchFiles.java,0.5,28,16,26,0.21
src/java/org/apache/lucene/analysis/Analyzer.java,0.666666667,47,4,12,1.03
src/java/org/apache/lucene/analysis/ASCIIFoldingFilter.java,1.0,13,2,654,0.66
src/java/org/apache/lucene/analysis/BaseCharFilter.java,0.666666667,104,1,7,0.7
src/java/org/apache/lucene/analysis/CachingTokenFilter.java,1.0,31,2,6,0.67
src/java/org/apache/lucene/analysis/CharacterCache.java,0.5,48,0,13,1.8
src/java/org/apache/lucene/analysis/CharArraySet.java,1.0,63,2,7,0.3
src/java/org/apache/lucene/analysis/CharFilter.java,0.666666667,76,0,4,1.21
src/java/org/apache/lucene/analysis/CharReader.java,0.5,70,0,3,0.71
src/java/org/apache/lucene/analysis/CharStream.java,0.5,53,0,7,6.4
src/java/org/apache/lucene/analysis/CharTokenizer.java,0.333333333,37,4,8,0.43
src/java/org/apache/lucene/analysis/ISOLatin1AccentFilter.java,1.0,10,2,45,0.59
src/java/org/apache/lucene/analysis/KeywordAnalyzer.java,1.0,10,3,7,0.92
src/java/org/apache/lucene/analysis/KeywordTokenizer.java,0.375,43,4,5,0.36
src/java/org/apache/lucene/analysis/LengthFilter.java,0.5,1,1,13,1.33
src/java/org/apache/lucene/analysis/LetterTokenizer.java,0.666666667,15,1,4,1.53
src/java/org/apache/lucene/analysis/LowerCaseFilter.java,1.0,0,1,8,1.05
src/java/org/apache/lucene/analysis/LowerCaseTokenizer.java,0.5,17,1,4,1.82
src/java/org/apache/lucene/analysis/MappingCharFilter.java,0.6,154,3,11,0.26
src/java/org/apache/lucene/analysis/NormalizeCharMap.java,1.0,64,1,28,1.04
src/java/org/apache/lucene/analysis/NumericTokenStream.java,0.777777778,379,5,11,1.34
src/java/org/apache/lucene/analysis/PerFieldAnalyzerWrapper.java,1.0,25,1,9,1.29
src/java/org/apache/lucene/analysis/PorterStemFilter.java,1.0,0,2,6,1.79
src/java/org/apache/lucene/analysis/PorterStemmer.java,0.0,0,0,14,0.42
src/java/org/apache/lucene/analysis/SimpleAnalyzer.java,1.0,2,3,6,1.06
src/java/org/apache/lucene/analysis/SinkTokenizer.java,1.0,6,1,7,1.48
src/java/org/apache/lucene/analysis/standard/StandardAnalyzer.java,0.6,170,9,10,1.26
src/java/org/apache/lucene/analysis/standard/StandardFilter.java,1.0,0,3,18,0.65
src/java/org/apache/lucene/analysis/standard/StandardTokenizer.java,0.3,78,8,8,0.86
src/java/org/apache/lucene/analysis/standard/StandardTokenizerImpl.java,0.0,0,3,16,0.46
src/java/org/apache/lucene/analysis/StopAnalyzer.java,0.5,114,7,9,0.6
src/java/org/apache/lucene/analysis/StopFilter.java,0.25,111,3,12,1.66
src/java/org/apache/lucene/analysis/TeeSinkTokenFilter.java,0.8,245,4,7,0.86
src/java/org/apache/lucene/analysis/TeeTokenFilter.java,1.0,15,2,5,3.6
src/java/org/apache/lucene/analysis/Token.java,0.714285714,119,3,12,1.05
src/java/org/apache/lucene/analysis/tokenattributes/FlagsAttribute.java,0.666666667,6,0,7,4.71
src/java/org/apache/lucene/analysis/tokenattributes/FlagsAttributeImpl.java,0.666666667,83,0,6,1.06
src/java/org/apache/lucene/analysis/tokenattributes/OffsetAttribute.java,0.666666667,12,0,4,4.14
src/java/org/apache/lucene/analysis/tokenattributes/OffsetAttributeImpl.java,1.0,91,0,6,0.72
src/java/org/apache/lucene/analysis/tokenattributes/PayloadAttribute.java,1.0,3,1,4,3.57
src/java/org/apache/lucene/analysis/tokenattributes/PayloadAttributeImpl.java,1.0,101,1,6,0.66
src/java/org/apache/lucene/analysis/tokenattributes/PositionIncrementAttribute.java,1.0,4,0,4,8.17
src/java/org/apache/lucene/analysis/tokenattributes/PositionIncrementAttributeImpl.java,1.0,102,0,6,1.34
src/java/org/apache/lucene/analysis/tokenattributes/TermAttribute.java,0.666666667,12,0,7,5.75
src/java/org/apache/lucene/analysis/tokenattributes/TermAttributeImpl.java,0.6,273,1,10,0.7
src/java/org/apache/lucene/analysis/tokenattributes/TypeAttribute.java,1.0,3,0,2,3.67
src/java/org/apache/lucene/analysis/tokenattributes/TypeAttributeImpl.java,0.666666667,80,0,4,0.58
src/java/org/apache/lucene/analysis/TokenFilter.java,0.75,9,0,4,1.83
src/java/org/apache/lucene/analysis/Tokenizer.java,0.375,73,3,4,1.41
src/java/org/apache/lucene/analysis/TokenStream.java,0.533333333,484,13,14,1.15
src/java/org/apache/lucene/analysis/TokenWrapper.java,0.666666667,171,2,3,0.26
src/java/org/apache/lucene/analysis/WhitespaceAnalyzer.java,1.0,1,3,6,1.0
src/java/org/apache/lucene/analysis/WhitespaceTokenizer.java,0.5,17,1,4,1.35
src/java/org/apache/lucene/analysis/WordlistLoader.java,0.0,0,0,27,0.68
src/java/org/apache/lucene/document/AbstractField.java,0.5,27,7,11,0.6
src/java/org/apache/lucene/document/CompressionTools.java,0.0,0,3,10,0.72
src/java/org/apache/lucene/document/DateField.java,1.0,22,0,7,1.41
src/java/org/apache/lucene/document/DateTools.java,0.5,75,1,15,0.79
src/java/org/apache/lucene/document/Document.java,0.0,0,3,14,1.04
src/java/org/apache/lucene/document/Field.java,0.4,66,6,16,1.08
src/java/org/apache/lucene/document/Fieldable.java,0.333333333,30,1,6,4.87
src/java/org/apache/lucene/document/FieldSelector.java,0.0,0,1,7,5.2
src/java/org/apache/lucene/document/FieldSelectorResult.java,1.0,1,0,5,2.44
src/java/org/apache/lucene/document/LoadFirstFieldSelector.java,0.0,0,1,3,4.0
src/java/org/apache/lucene/document/MapFieldSelector.java,1.0,2,1,7,1.38
src/java/org/apache/lucene/document/NumberTools.java,0.666666667,15,0,32,1.26
src/java/org/apache/lucene/document/NumericField.java,0.714285714,361,7,8,3.16
src/java/org/apache/lucene/document/SetBasedFieldSelector.java,0.0,0,1,14,1.74
src/java/org/apache/lucene/index/AllTermDocs.java,0.0,0,4,5,0.28
src/java/org/apache/lucene/index/BufferedDeletes.java,1.0,15,4,11,0.41
src/java/org/apache/lucene/index/ByteBlockPool.java,0.0,0,2,11,0.68
src/java/org/apache/lucene/index/ByteSliceReader.java,0.0,0,3,9,0.3
src/java/org/apache/lucene/index/ByteSliceWriter.java,0.0,0,2,8,0.52
src/java/org/apache/lucene/index/CharBlockPool.java,0.0,0,1,7,0.67
src/java/org/apache/lucene/index/CheckIndex.java,0.714285714,321,23,36,0.38
src/java/org/apache/lucene/index/CompoundFileReader.java,0.0,0,6,7,0.37
src/java/org/apache/lucene/index/CompoundFileWriter.java,0.0,0,5,25,0.68
src/java/org/apache/lucene/index/ConcurrentMergeScheduler.java,1.0,13,7,12,0.36
src/java/org/apache/lucene/index/CorruptIndexException.java,0.0,0,0,3,2.86
src/java/org/apache/lucene/index/DefaultSkipListReader.java,0.0,0,1,8,0.52
src/java/org/apache/lucene/index/DefaultSkipListWriter.java,0.0,0,1,13,0.76
src/java/org/apache/lucene/index/DirectoryOwningReader.java,1.0,105,5,7,0.52
src/java/org/apache/lucene/index/DirectoryReader.java,0.625,1340,34,12,0.25
src/java/org/apache/lucene/index/DocConsumer.java,0.0,0,3,1,1.6
src/java/org/apache/lucene/index/DocConsumerPerThread.java,0.0,0,1,4,3.67
src/java/org/apache/lucene/index/DocFieldConsumer.java,0.0,0,4,2,1.79
src/java/org/apache/lucene/index/DocFieldConsumerPerField.java,0.0,0,1,1,2.43
src/java/org/apache/lucene/index/DocFieldConsumerPerThread.java,0.0,0,3,1,2.0
src/java/org/apache/lucene/index/DocFieldConsumers.java,0.0,0,8,8,0.19
src/java/org/apache/lucene/index/DocFieldConsumersPerField.java,0.0,0,2,5,0.67
src/java/org/apache/lucene/index/DocFieldConsumersPerThread.java,0.0,0,8,7,0.35
src/java/org/apache/lucene/index/DocFieldProcessor.java,1.0,5,9,6,0.59
src/java/org/apache/lucene/index/DocFieldProcessorPerField.java,0.0,0,5,3,1.12
src/java/org/apache/lucene/index/DocFieldProcessorPerThread.java,1.0,86,19,25,0.2
src/java/org/apache/lucene/index/DocInverter.java,0.0,0,8,7,0.33
src/java/org/apache/lucene/index/DocInverterPerField.java,0.666666667,29,18,54,0.38
src/java/org/apache/lucene/index/DocInverterPerThread.java,0.5,5,14,4,0.45
src/java/org/apache/lucene/index/DocumentsWriter.java,0.888888889,128,38,12,0.34
src/java/org/apache/lucene/index/DocumentsWriterThreadState.java,1.0,1,5,7,0.96
src/java/org/apache/lucene/index/FieldInfo.java,1.0,34,0,17,0.42
src/java/org/apache/lucene/index/FieldInfos.java,0.714285714,75,8,13,0.59
src/java/org/apache/lucene/index/FieldInvertState.java,1.0,0,1,6,1.11
src/java/org/apache/lucene/index/FieldReaderException.java,0.0,0,0,13,4.36
src/java/org/apache/lucene/index/FieldSortedTermVectorMapper.java,0.0,0,2,5,0.97
src/java/org/apache/lucene/index/FieldsReader.java,0.75,15,21,14,0.22
src/java/org/apache/lucene/index/FieldsWriter.java,0.0,0,12,20,0.21
src/java/org/apache/lucene/index/FilterIndexReader.java,1.0,6,11,2,0.27
src/java/org/apache/lucene/index/FormatPostingsDocsConsumer.java,0.0,0,1,2,3.67
src/java/org/apache/lucene/index/FormatPostingsDocsWriter.java,0.0,0,16,15,0.36
src/java/org/apache/lucene/index/FormatPostingsFieldsConsumer.java,0.0,0,2,2,4.17
src/java/org/apache/lucene/index/FormatPostingsFieldsWriter.java,0.0,0,9,12,0.56
src/java/org/apache/lucene/index/FormatPostingsPositionsConsumer.java,0.0,0,0,2,2.71
src/java/org/apache/lucene/index/FormatPostingsPositionsWriter.java,0.0,0,10,9,0.4
src/java/org/apache/lucene/index/FormatPostingsTermsConsumer.java,0.0,0,2,4,1.38
src/java/org/apache/lucene/index/FormatPostingsTermsWriter.java,0.0,0,9,6,0.58
src/java/org/apache/lucene/index/FreqProxFieldMergeState.java,0.0,0,12,18,0.39
src/java/org/apache/lucene/index/FreqProxTermsWriter.java,1.0,1,22,25,0.37
src/java/org/apache/lucene/index/FreqProxTermsWriterPerField.java,0.0,0,12,9,0.25
src/java/org/apache/lucene/index/FreqProxTermsWriterPerThread.java,0.0,0,7,2,0.89
src/java/org/apache/lucene/index/IndexCommit.java,1.0,4,1,6,1.8
src/java/org/apache/lucene/index/IndexCommitPoint.java,0.0,0,0,6,4.5
src/java/org/apache/lucene/index/IndexDeletionPolicy.java,0.0,0,0,23,12.57
src/java/org/apache/lucene/index/IndexFileDeleter.java,1.0,16,9,14,0.49
src/java/org/apache/lucene/index/IndexFileNameFilter.java,0.0,0,1,13,0.56
src/java/org/apache/lucene/index/IndexFileNames.java,0.0,0,1,11,0.68
src/java/org/apache/lucene/index/IndexModifier.java,0.5,8,12,17,1.5
src/java/org/apache/lucene/index/IndexReader.java,0.722222222,426,26,13,2.23
src/java/org/apache/lucene/index/IndexWriter.java,0.909090909,959,40,25,0.94
src/java/org/apache/lucene/index/IntBlockPool.java,0.0,0,1,9,0.63
src/java/org/apache/lucene/index/InvertedDocConsumer.java,0.0,0,4,2,1.57
src/java/org/apache/lucene/index/InvertedDocConsumerPerField.java,0.0,0,1,1,2.5
src/java/org/apache/lucene/index/InvertedDocConsumerPerThread.java,0.0,0,4,1,2.0
src/java/org/apache/lucene/index/InvertedDocEndConsumer.java,0.0,0,4,1,1.6
src/java/org/apache/lucene/index/InvertedDocEndConsumerPerField.java,0.0,0,0,1,3.2
src/java/org/apache/lucene/index/InvertedDocEndConsumerPerThread.java,0.0,0,3,1,2.29
src/java/org/apache/lucene/index/KeepOnlyLastCommitDeletionPolicy.java,0.0,0,1,9,2.38
src/java/org/apache/lucene/index/LogByteSizeMergePolicy.java,0.666666667,5,2,7,1.85
src/java/org/apache/lucene/index/LogDocMergePolicy.java,1.0,6,2,7,1.79
src/java/org/apache/lucene/index/LogMergePolicy.java,1.0,76,6,15,0.61
src/java/org/apache/lucene/index/MergeDocIDRemapper.java,0.0,0,3,38,0.58
src/java/org/apache/lucene/index/MergePolicy.java,0.8,49,5,6,1.14
src/java/org/apache/lucene/index/MergeScheduler.java,0.0,0,2,2,4.0
src/java/org/apache/lucene/index/MultiLevelSkipListReader.java,0.0,0,3,10,0.47
src/java/org/apache/lucene/index/MultiLevelSkipListWriter.java,1.0,2,2,14,1.13
src/java/org/apache/lucene/index/MultipleTermPositions.java,1.0,2,6,6,0.4
src/java/org/apache/lucene/index/MultiReader.java,0.8,25,17,8,0.44
src/java/org/apache/lucene/index/NormsWriter.java,0.0,0,12,21,0.34
src/java/org/apache/lucene/index/NormsWriterPerField.java,0.0,0,7,6,0.51
src/java/org/apache/lucene/index/NormsWriterPerThread.java,0.0,0,7,2,0.89
src/java/org/apache/lucene/index/ParallelReader.java,0.6,9,15,8,0.27
src/java/org/apache/lucene/index/Payload.java,0.0,0,1,9,1.01
src/java/org/apache/lucene/index/PositionBasedTermVectorMapper.java,0.0,0,2,9,0.91
src/java/org/apache/lucene/index/RawPostingList.java,1.0,4,1,0,3.57
src/java/org/apache/lucene/index/ReadOnlyDirectoryReader.java,0.666666667,52,6,3,0.84
src/java/org/apache/lucene/index/ReadOnlySegmentReader.java,0.0,0,1,3,1.42
src/java/org/apache/lucene/index/ReusableStringReader.java,0.0,0,0,6,0.59
src/java/org/apache/lucene/index/SegmentInfo.java,1.0,56,7,15,0.35
src/java/org/apache/lucene/index/SegmentInfos.java,0.375,115,10,17,0.56
src/java/org/apache/lucene/index/SegmentMergeInfo.java,0.5,15,5,9,0.36
src/java/org/apache/lucene/index/SegmentMergeQueue.java,0.0,0,2,5,0.76
src/java/org/apache/lucene/index/SegmentMerger.java,1.0,255,36,24,0.32
src/java/org/apache/lucene/index/SegmentReader.java,0.95,571,35,12,0.24
src/java/org/apache/lucene/index/SegmentTermDocs.java,1.0,11,13,11,0.24
src/java/org/apache/lucene/index/SegmentTermEnum.java,1.0,2,7,11,0.36
src/java/org/apache/lucene/index/SegmentTermPositions.java,0.5,4,5,8,0.44
src/java/org/apache/lucene/index/SegmentTermPositionVector.java,0.0,0,1,12,0.93
src/java/org/apache/lucene/index/SegmentTermVector.java,0.0,0,0,6,0.5
src/java/org/apache/lucene/index/SegmentWriteState.java,0.0,0,2,7,0.57
src/java/org/apache/lucene/index/SerialMergeScheduler.java,0.0,0,3,7,1.5
src/java/org/apache/lucene/index/SnapshotDeletionPolicy.java,1.0,2,3,4,0.61
src/java/org/apache/lucene/index/SortedTermVectorMapper.java,0.0,0,2,16,0.74
src/java/org/apache/lucene/index/StaleReaderException.java,0.0,0,0,3,3.71
src/java/org/apache/lucene/index/StoredFieldsWriter.java,1.0,11,13,8,0.24
src/java/org/apache/lucene/index/StoredFieldsWriterPerThread.java,1.0,19,9,8,0.45
src/java/org/apache/lucene/index/Term.java,0.333333333,32,1,6,0.74
src/java/org/apache/lucene/index/TermBuffer.java,0.0,0,6,10,0.27
src/java/org/apache/lucene/index/TermDocs.java,0.0,0,2,5,4.67
src/java/org/apache/lucene/index/TermEnum.java,0.5,5,1,6,2.67
src/java/org/apache/lucene/index/TermFreqVector.java,1.0,1,0,6,5.67
src/java/org/apache/lucene/index/TermInfo.java,0.0,0,0,5,0.56
src/java/org/apache/lucene/index/TermInfosReader.java,0.5,55,11,14,0.28
src/java/org/apache/lucene/index/TermInfosWriter.java,1.0,1,8,14,0.51
src/java/org/apache/lucene/index/TermPositions.java,0.0,0,0,10,6.1
src/java/org/apache/lucene/index/TermPositionVector.java,0.0,0,1,8,8.5
src/java/org/apache/lucene/index/TermsHash.java,0.0,0,11,15,0.23
src/java/org/apache/lucene/index/TermsHashConsumer.java,0.0,0,5,1,1.07
src/java/org/apache/lucene/index/TermsHashConsumerPerField.java,0.0,0,2,1,1.67
src/java/org/apache/lucene/index/TermsHashConsumerPerThread.java,0.0,0,4,1,2.0
src/java/org/apache/lucene/index/TermsHashPerField.java,1.0,1,18,26,0.16
src/java/org/apache/lucene/index/TermsHashPerThread.java,0.0,0,15,9,0.23
src/java/org/apache/lucene/index/TermVectorEntry.java,0.0,0,1,4,0.33
src/java/org/apache/lucene/index/TermVectorEntryFreqSortedComparator.java,0.0,0,1,15,1.05
src/java/org/apache/lucene/index/TermVectorMapper.java,0.0,0,1,8,2.91
src/java/org/apache/lucene/index/TermVectorOffsetInfo.java,0.0,0,0,6,0.97
src/java/org/apache/lucene/index/TermVectorsReader.java,0.0,0,11,20,0.3
src/java/org/apache/lucene/index/TermVectorsTermsWriter.java,1.0,3,19,11,0.18
src/java/org/apache/lucene/index/TermVectorsTermsWriterPerField.java,0.666666667,11,22,19,0.21
src/java/org/apache/lucene/index/TermVectorsTermsWriterPerThread.java,0.0,0,12,6,0.35
src/java/org/apache/lucene/index/TermVectorsWriter.java,1.0,7,11,45,0.27
src/java/org/apache/lucene/LucenePackage.java,0.0,0,0,2,2.71
src/java/org/apache/lucene/messages/Message.java,1.0,37,0,1,2.22
src/java/org/apache/lucene/messages/MessageImpl.java,1.0,71,1,4,0.56
src/java/org/apache/lucene/messages/NLS.java,1.0,208,1,12,0.66
src/java/org/apache/lucene/messages/NLSException.java,1.0,34,1,4,7.0
src/java/org/apache/lucene/queryParser/CharStream.java,0.5,4,0,6,5.47
src/java/org/apache/lucene/queryParser/FastCharStream.java,0.5,6,0,5,0.43
src/java/org/apache/lucene/queryParser/MultiFieldQueryParser.java,0.5,2,8,21,0.99
src/java/org/apache/lucene/queryParser/ParseException.java,0.5,5,1,28,0.64
src/java/org/apache/lucene/queryParser/QueryParser.java,0.375,124,35,19,0.39
src/java/org/apache/lucene/queryParser/QueryParserConstants.java,0.5,4,0,0,0.57
src/java/org/apache/lucene/queryParser/QueryParserTokenManager.java,0.4,8,3,32,0.01
src/java/org/apache/lucene/queryParser/Token.java,0.5,6,0,8,1.79
src/java/org/apache/lucene/queryParser/TokenMgrError.java,0.5,9,0,15,0.75
src/java/org/apache/lucene/search/BooleanClause.java,1.0,2,2,4,0.65
src/java/org/apache/lucene/search/BooleanQuery.java,0.545454545,143,12,12,0.55
src/java/org/apache/lucene/search/BooleanScorer.java,0.833333333,269,9,6,0.37
src/java/org/apache/lucene/search/BooleanScorer2.java,0.857142857,172,11,9,0.54
src/java/org/apache/lucene/search/CachingSpanFilter.java,1.0,1,3,5,0.6
src/java/org/apache/lucene/search/CachingWrapperFilter.java,0.666666667,19,5,12,0.57
src/java/org/apache/lucene/search/Collector.java,0.666666667,180,2,10,17.89
src/java/org/apache/lucene/search/ComplexExplanation.java,1.0,1,0,6,1.54
src/java/org/apache/lucene/search/ConjunctionScorer.java,1.0,86,2,9,0.49
src/java/org/apache/lucene/search/ConstantScoreQuery.java,0.666666667,46,10,4,0.27
src/java/org/apache/lucene/search/ConstantScoreRangeQuery.java,0.666666667,33,1,4,1.4
src/java/org/apache/lucene/search/DefaultSimilarity.java,0.0,0,1,6,1.19
src/java/org/apache/lucene/search/DisjunctionMaxQuery.java,0.666666667,73,10,9,0.55
src/java/org/apache/lucene/search/DisjunctionMaxScorer.java,0.5,179,2,12,0.57
src/java/org/apache/lucene/search/DisjunctionSumScorer.java,0.5,80,5,13,0.93
src/java/org/apache/lucene/search/DocIdSet.java,0.6,34,1,3,1.52
src/java/org/apache/lucene/search/DocIdSetIterator.java,0.666666667,129,0,17,4.15
src/java/org/apache/lucene/search/ExactPhraseScorer.java,0.5,5,5,14,0.83
src/java/org/apache/lucene/search/Explanation.java,1.0,22,0,6,0.77
src/java/org/apache/lucene/search/ExtendedFieldCache.java,0.333333333,19,3,2,1.86
src/java/org/apache/lucene/search/FieldCache.java,0.285714286,375,11,6,1.24
src/java/org/apache/lucene/search/FieldCacheImpl.java,0.428571429,464,26,11,0.21
src/java/org/apache/lucene/search/FieldCacheRangeFilter.java,0.8,545,9,17,0.37
src/java/org/apache/lucene/search/FieldCacheTermsFilter.java,0.666666667,28,5,5,1.23
src/java/org/apache/lucene/search/FieldComparator.java,0.5,162,4,6,0.35
src/java/org/apache/lucene/search/FieldComparatorSource.java,0.5,3,1,10,4.57
src/java/org/apache/lucene/search/FieldDoc.java,1.0,16,0,7,2.33
src/java/org/apache/lucene/search/FieldDocSortedHitQueue.java,0.0,0,3,29,0.52
src/java/org/apache/lucene/search/FieldSortedHitQueue.java,0.5,64,18,12,0.43
src/java/org/apache/lucene/search/FieldValueHitQueue.java,0.714285714,155,6,11,0.8
src/java/org/apache/lucene/search/Filter.java,0.5,6,3,9,2.77
src/java/org/apache/lucene/search/FilteredDocIdSet.java,0.5,7,1,6,2.63
src/java/org/apache/lucene/search/FilteredDocIdSetIterator.java,1.0,32,0,7,0.7
src/java/org/apache/lucene/search/FilteredQuery.java,0.714285714,65,8,13,0.34
src/java/org/apache/lucene/search/FilteredTermEnum.java,1.0,12,1,6,0.78
src/java/org/apache/lucene/search/FilterManager.java,0.5,7,3,14,0.8
src/java/org/apache/lucene/search/function/ByteFieldSource.java,0.5,11,4,6,1.12
src/java/org/apache/lucene/search/function/CustomScoreQuery.java,0.375,129,10,10,0.59
src/java/org/apache/lucene/search/function/DocValues.java,0.5,40,1,10,1.84
src/java/org/apache/lucene/search/function/FieldCacheSource.java,0.5,10,3,5,1.97
src/java/org/apache/lucene/search/function/FieldScoreQuery.java,1.0,2,6,8,2.41
src/java/org/apache/lucene/search/function/FloatFieldSource.java,0.5,10,4,6,1.2
src/java/org/apache/lucene/search/function/IntFieldSource.java,0.5,10,4,6,1.12
src/java/org/apache/lucene/search/function/MultiValueSource.java,1.0,124,5,5,0.39
src/java/org/apache/lucene/search/function/OrdFieldSource.java,0.5,10,4,5,1.56
src/java/org/apache/lucene/search/function/ReverseOrdFieldSource.java,1.0,9,4,6,1.43
src/java/org/apache/lucene/search/function/ShortFieldSource.java,0.5,11,4,6,1.12
src/java/org/apache/lucene/search/function/ValueSource.java,0.0,0,2,4,3.5
src/java/org/apache/lucene/search/function/ValueSourceQuery.java,0.333333333,29,10,4,0.55
src/java/org/apache/lucene/search/FuzzyQuery.java,0.5,49,13,11,0.46
src/java/org/apache/lucene/search/FuzzyTermEnum.java,1.0,6,3,16,1.25
src/java/org/apache/lucene/search/Hit.java,1.0,1,3,10,1.33
src/java/org/apache/lucene/search/HitCollector.java,1.0,7,0,25,12.5
src/java/org/apache/lucene/search/HitCollectorWrapper.java,0.75,65,3,3,1.04
src/java/org/apache/lucene/search/HitIterator.java,1.0,1,2,7,1.62
src/java/org/apache/lucene/search/HitQueue.java,1.0,52,1,19,2.95
src/java/org/apache/lucene/search/Hits.java,0.666666667,9,13,13,0.61
src/java/org/apache/lucene/search/IndexSearcher.java,0.714285714,213,25,11,0.52
src/java/org/apache/lucene/search/MatchAllDocsQuery.java,0.6,31,9,4,0.25
src/java/org/apache/lucene/search/MultiPhraseQuery.java,0.6,14,13,12,0.28
src/java/org/apache/lucene/search/MultiSearcher.java,0.75,76,20,8,0.39
src/java/org/apache/lucene/search/MultiTermQuery.java,0.625,433,12,8,0.87
src/java/org/apache/lucene/search/MultiTermQueryWrapperFilter.java,0.666666667,184,7,10,0.69
src/java/org/apache/lucene/search/NumericRangeFilter.java,0.8,206,1,8,1.51
src/java/org/apache/lucene/search/NumericRangeQuery.java,0.733333333,630,6,12,1.1
src/java/org/apache/lucene/search/ParallelMultiSearcher.java,0.6,84,13,14,0.45
src/java/org/apache/lucene/search/payloads/AveragePayloadFunction.java,0.666666667,55,0,5,0.92
src/java/org/apache/lucene/search/payloads/BoostingTermQuery.java,0.4,26,7,3,0.83
src/java/org/apache/lucene/search/payloads/MaxPayloadFunction.java,0.666666667,55,0,5,0.92
src/java/org/apache/lucene/search/payloads/MinPayloadFunction.java,0.5,55,0,5,0.83
src/java/org/apache/lucene/search/payloads/PayloadFunction.java,0.5,73,0,6,5.88
src/java/org/apache/lucene/search/payloads/PayloadNearQuery.java,1.0,240,8,9,0.27
src/java/org/apache/lucene/search/payloads/PayloadSpanUtil.java,1.0,3,15,32,0.3
src/java/org/apache/lucene/search/payloads/PayloadTermQuery.java,0.5,214,11,9,0.45
src/java/org/apache/lucene/search/PhrasePositions.java,0.0,0,2,8,0.83
src/java/org/apache/lucene/search/PhraseQuery.java,0.5,22,12,12,0.32
src/java/org/apache/lucene/search/PhraseQueue.java,0.0,0,1,8,1.0
src/java/org/apache/lucene/search/PhraseScorer.java,0.6,46,7,8,0.48
src/java/org/apache/lucene/search/PositiveScoresOnlyCollector.java,1.0,60,3,4,0.92
src/java/org/apache/lucene/search/PrefixFilter.java,1.0,4,2,4,1.4
src/java/org/apache/lucene/search/PrefixQuery.java,0.666666667,40,5,7,0.58
src/java/org/apache/lucene/search/PrefixTermEnum.java,1.0,22,2,4,0.86
src/java/org/apache/lucene/search/Query.java,0.444444444,77,7,11,0.95
src/java/org/apache/lucene/search/QueryFilter.java,0.0,0,2,4,2.17
src/java/org/apache/lucene/search/QueryTermVector.java,0.5,10,4,9,0.25
src/java/org/apache/lucene/search/QueryWrapperFilter.java,0.333333333,16,6,5,0.75
src/java/org/apache/lucene/search/RangeFilter.java,0.75,101,1,12,3.47
src/java/org/apache/lucene/search/RangeQuery.java,0.5,218,4,8,1.23
src/java/org/apache/lucene/search/ReqExclScorer.java,1.0,61,1,9,0.63
src/java/org/apache/lucene/search/ReqOptSumScorer.java,0.666666667,25,1,7,0.79
src/java/org/apache/lucene/search/ScoreCachingWrappingScorer.java,1.0,101,3,3,0.63
src/java/org/apache/lucene/search/ScoreDoc.java,1.0,6,0,4,2.0
src/java/org/apache/lucene/search/ScoreDocComparator.java,0.0,0,2,6,1.78
src/java/org/apache/lucene/search/Scorer.java,0.714285714,67,5,10,2.32
src/java/org/apache/lucene/search/Searchable.java,0.5,129,13,10,6.64
src/java/org/apache/lucene/search/Searcher.java,0.666666667,112,15,7,1.98
src/java/org/apache/lucene/search/Similarity.java,0.428571429,491,7,13,5.18
src/java/org/apache/lucene/search/SimilarityDelegator.java,1.0,1,1,3,0.72
src/java/org/apache/lucene/search/SloppyPhraseScorer.java,0.666666667,3,5,35,0.66
src/java/org/apache/lucene/search/Sort.java,1.0,21,1,8,2.44
src/java/org/apache/lucene/search/SortComparator.java,1.0,22,3,8,2.48
src/java/org/apache/lucene/search/SortComparatorSource.java,1.0,13,2,8,4.56
src/java/org/apache/lucene/search/SortField.java,0.555555556,93,26,14,0.79
src/java/org/apache/lucene/search/SpanFilter.java,0.0,0,2,7,4.67
src/java/org/apache/lucene/search/SpanFilterResult.java,0.0,0,1,6,0.95
src/java/org/apache/lucene/search/SpanQueryFilter.java,1.0,1,8,6,0.6
src/java/org/apache/lucene/search/spans/FieldMaskingSpanQuery.java,0.4,166,6,5,0.81
src/java/org/apache/lucene/search/spans/NearSpansOrdered.java,0.75,35,4,12,0.39
src/java/org/apache/lucene/search/spans/NearSpansUnordered.java,0.6,21,7,7,0.3
